ean,geko_variant_size_code,geko_variant_producer_code,geko_variant_stock_id,weight,gross_weight
5901477139963,CG83056-13,5901477139963,1,550.00,590.00
5901477139970,CG83056-18,5901477139970,1,300.00,330.00
5901477139987,CG83056-34,5901477139987,1,870.00,870.00
5901477139994,CG83056-41,5901477139994,1,510.00,570.00
5901477140006,CG83056-58,5901477140006,1,280.00,290.00
5901477140013,CG83056-78,5901477140013,1,600.00,600.00
5901477139536,CG84000/01-108,5901477139536,1,240.00,250.00
5901477139543,CG84000/01-25,5901477139543,1,240.00,250.00
5901477139550,CG84000/01-58,5901477139550,1,240.00,250.00
5901477139567,CG84002-102,5901477139567,1,130.00,150.00
5901477139574,CG84002-11,5901477139574,1,130.00,150.00
5901477139581,CG84002-2-11,5901477139581,1,130.00,150.00
5901477139598,CG84002-2-12,5901477139598,1,130.00,150.00
5901477139604,CG84002-2-2,5901477139604,1,130.00,150.00
5901477139635,CG84002-2-60,5901477139635,1,130.00,150.00
5901477139611,CG84002-230,5901477139611,1,130.00,150.00
5901477139628,CG84002-25,5901477139628,1,130.00,150.00
5901477139642,CG84002-31,5901477139642,1,130.00,150.00
5901477139659,CG84002-38,5901477139659,1,130.00,150.00
5901477142451,CG84010A,5901477142451,1,2000.00,2000.00
5901477142468,CG84010B,5901477142468,1,250.00,300.00
5901477142475,CG84010C,5901477142475,1,100.00,0.00
5901477142482,CG84010D,5901477142482,1,100.00,0.00
5901477142499,CG84010E,5901477142499,1,100.00,0.00
5901497400357,D00001,5901497400357,1,2000.00,2000.00
5901497400838,D00002,5901497400838,1,3000.00,3000.00
5901497400012,D00003,5901497400012,1,4000.00,4000.00
5901497400197,D00004,5901497400197,1,2000.00,2000.00
5901497400845,D00005,5901497400845,1,2000.00,2000.00
5901497400852,D00006,5901497400852,1,4000.00,4000.00
5901477115394,G00007,5901477115394,1,5600.00,5800.00
5901477123382,G00009,5901477123382,1,850.00,900.00
5901477115448,G00018,5901477115448,1,5750.00,6000.00
5901477123184,G00021,5901477123184,1,300.00,320.00
5901477115424,G00023,5901477115424,1,4250.00,4500.00
5901477123177,G00027,5901477123177,1,210.00,230.00
5901477123375,G00028,5901477123375,1,675.00,750.00
5901477118500,G00041,5901477118500,1,3800.00,4000.00
5901477124853,G00050,5901477124853,1,135.00,140.00
5901477178924,G00050A,5901477178924,1,80.00,0.00
5901477124860,G00051,5901477124860,1,120.00,130.00
5901477101267,G00060,5901477101267,1,940.00,990.00
5901477101274,G00061,5901477101274,1,930.00,980.00
5901477101281,G00063,5901477101281,1,1400.00,1460.00
5901477101298,G00066,5901477101298,1,2600.00,2700.00
5901477101304,G00072,5901477101304,1,2100.00,2200.00
5901477101311,G00073,5901477101311,1,10.00,10.00
5901477101328,G00075,5901477101328,1,5900.00,6100.00
5901477101335,G00076,5901477101335,1,6100.00,6300.00
5901477100932,G00090,5901477100932,1,260.00,270.00
5901477100949,G00092,5901477100949,1,230.00,240.00
5901477100994,G00095,5901477100994,1,460.00,480.00
5901477101007,G00097,5901477101007,1,400.00,0.00
5901477100765,G00100,5901477100765,1,105.00,110.00
5901477100772,G00101,5901477100772,1,100.00,110.00
5901477100789,G00105,5901477100789,1,110.00,110.00
5901477100796,G00107,5901477100796,1,110.00,120.00
5901477100802,G00110,5901477100802,1,132.00,132.00
5901477100833,G00120,5901477100833,1,150.00,160.00
5901477100857,G00124,5901477100857,1,220.00,230.00
5901477100864,G00126,5901477100864,1,200.00,220.00
5901477100871,G00127,5901477100871,1,220.00,230.00
5901477100888,G00129,5901477100888,1,230.00,240.00
5901477100895,G00130,5901477100895,1,300.00,320.00
5901477100901,G00131,5901477100901,1,270.00,280.00
5901477100918,G00132,5901477100918,1,260.00,270.00
5901477100956,G00135,5901477100956,1,420.00,440.00
5901477100963,G00136,5901477100963,1,420.00,440.00
5901477100970,G00137,5901477100970,1,540.00,560.00
5901477101014,G00138,5901477101014,1,520.00,550.00
5901477101021,G00140,5901477101021,1,450.00,480.00
5901477101038,G00141,5901477101038,1,560.00,580.00
5901477125713,G00142,5901477125713,1,360.00,400.00
5901477101045,G00143,5901477101045,1,530.00,550.00
5901477101076,G00144,5901477101076,1,680.00,720.00
5901477148040,G00059,5901477148040,1,540.00,560.00
5901477101090,G00146,5901477101090,1,680.00,720.00
5901477101106,G00148,5901477101106,1,1050.00,1100.00
5901477101113,G00149,5901477101113,1,1000.00,1000.00
5901477101120,G00151,5901477101120,1,1200.00,1250.00
5901477101137,G00153,5901477101137,1,1300.00,1350.00
5901477101144,G00155,5901477101144,1,1350.00,1400.00
5901477101151,G00156,5901477101151,1,1350.00,1400.00
5901477101168,G00159,5901477101168,1,1700.00,1800.00
5901477101175,G00160,5901477101175,1,2100.00,2200.00
5901477101182,G00161,5901477101182,1,1700.00,1800.00
5901477101199,G00165,5901477101199,1,1900.00,2000.00
5901477101205,G00166,5901477101205,1,3000.00,3200.00
5901477101212,G00167,5901477101212,1,3000.00,3100.00
5901477101229,G00170,5901477101229,1,3000.00,3100.00
5901477101236,G00171,5901477101236,1,3980.00,4180.00
5901477101243,G00179,5901477101243,1,6000.00,6200.00
5901477101250,G00180,5901477101250,1,6200.00,6400.00
5901477120510,G00190,5901477120510,1,1.00,1.00
5901477126062,G00191,5901477126062,1,1.00,1.00
5901477122057,G00192,5901477122057,1,1.00,1.00
5901477126079,G00193,5901477126079,1,4.00,4.00
5901477120534,G00194,5901477120534,1,1.00,1.00
5901477115196,G00195,5901477115196,1,27.00,29.00
5901477115202,G00196,5901477115202,1,15.00,15.00
5901477120541,G00197,5901477120541,1,2.00,3.00
5901477101670,G00209,5901477101670,1,1900.00,1940.00
5901477101618,G00211,5901477101618,1,135.00,140.00
5901477101649,G00222,5901477101649,1,150.00,170.00
5901477101656,G00223,5901477101656,1,685.00,700.00
5901477101687,G00224,5901477101687,1,120.00,130.00
5901477101694,G00225,5901477101694,1,120.00,130.00
5901477101717,G00226,5901477101717,1,680.00,720.00
5901477101724,G00227,5901477101724,1,1500.00,1600.00
5901477101731,G00228,5901477101731,1,1800.00,1900.00
5901477127953,G00238,5901477127953,1,1700.00,1800.00
5901477100697,G00240,5901477100697,1,122.00,122.00
5901477100703,G00241,5901477100703,1,130.00,140.00
5901477100710,G00242,5901477100710,1,380.00,420.00
5901477100727,G00243,5901477100727,1,373.00,373.00
5901477116759,G00248,5901477116759,1,800.00,850.00
5901477100734,G00249,5901477100734,1,520.00,560.00
5901477101755,G00250,5901477101755,1,120.00,130.00
5901477101762,G00251,5901477101762,1,150.00,180.00
5901477101779,G00252,5901477101779,1,380.00,400.00
5901477101786,G00253,5901477101786,1,660.00,700.00
5901477101793,G00254,5901477101793,1,1300.00,1350.00
5901477101809,G00255,5901477101809,1,1900.00,1950.00
5901477101816,G00256,5901477101816,1,2600.00,2650.00
5901477101823,G00260,5901477101823,1,130.00,160.00
5901477101830,G00261,5901477101830,1,150.00,180.00
5901477101847,G00262,5901477101847,1,380.00,400.00
5901477101854,G00264,5901477101854,1,680.00,700.00
5901477101861,G00265,5901477101861,1,1300.00,0.00
5901477101878,G00266,5901477101878,1,1900.00,1950.00
5901477101892,G00271,5901477101892,1,150.00,180.00
5901477101915,G00274,5901477101915,1,680.00,720.00
5901477101946,G00279,5901477101946,1,1900.00,1950.00
5901477101960,G00284,5901477101960,1,620.00,660.00
5901477101953,G00287,5901477101953,1,150.00,180.00
5901477101939,G00290,5901477101939,1,675.00,700.00
5901477101977,G00296,5901477101977,1,1400.00,1450.00
5901477101984,G00297,5901477101984,1,1900.00,1950.00
5901477102004,G00298,5901477102004,1,1400.00,1500.00
5901477102066,G00300,5901477102066,1,690.00,740.00
5901477102073,G00301,5901477102073,1,680.00,730.00
5901477102080,G00302,5901477102080,1,640.00,690.00
5901477102110,G00303,5901477102110,1,800.00,850.00
5901477102127,G00304,5901477102127,1,740.00,790.00
5901477102134,G00305,5901477102134,1,750.00,800.00
5901477102103,G00306,5901477102103,1,790.00,840.00
5901477102141,G00307,5901477102141,1,650.00,700.00
5901477102059,G00310,5901477102059,1,760.00,810.00
5901477102097,G00311,5901477102097,1,590.00,640.00
5901477129308,G00318,5901477129308,1,45.00,50.00
5901477129315,G00319,5901477129315,1,58.00,60.00
5901477128486,G00320,5901477128486,1,130.00,140.00
5901477121982,G00321,5901477121982,1,46.00,49.00
5901477102158,G00322,5901477102158,1,120.00,130.00
5901477129322,G00323,5901477129322,1,120.00,130.00
5901477127243,G00324,5901477127243,1,105.00,112.00
5901477102165,G00325,5901477102165,1,83.00,97.00
5901477125423,G00326,5901477125423,1,100.00,110.00
5901477125430,G00327,5901477125430,1,100.00,110.00
5901477102172,G00329,5901477102172,1,150.00,150.00
5901477102189,G00330,5901477102189,1,150.00,150.00
5901477102196,G00331,5901477102196,1,150.00,150.00
5901477102202,G00332,5901477102202,1,150.00,150.00
5901477102219,G00333,5901477102219,1,150.00,150.00
5901477102226,G00334,5901477102226,1,150.00,150.00
5901477102240,G00335,5901477102240,1,300.00,350.00
5901477102233,G00336,5901477102233,1,300.00,350.00
5901477102257,G00337,5901477102257,1,300.00,350.00
5901477118715,G00339,5901477118715,1,350.00,0.00
5901477118722,G00340,5901477118722,1,250.00,250.00
5901477102264,G00350,5901477102264,1,400.00,0.00
5901477102271,G00351,5901477102271,1,560.00,0.00
5901477102288,G00352,5901477102288,1,480.00,520.00
5901477102295,G00353,5901477102295,1,360.00,400.00
5901477102301,G00354,5901477102301,1,400.00,440.00
5901477102318,G00355,5901477102318,1,320.00,360.00
5901477102332,G00356,5901477102332,1,240.00,280.00
5901477102325,G00357,5901477102325,1,280.00,320.00
5901477102363,G00361,5901477102363,1,100.00,100.00
5901477102370,G00362,5901477102370,1,60.00,60.00
5901477102387,G00363,5901477102387,1,480.00,520.00
5901477102394,G00364,5901477102394,1,440.00,480.00
5901477102400,G00365,5901477102400,1,440.00,480.00
5901477102424,G00366,5901477102424,1,320.00,360.00
5901477102417,G00367,5901477102417,1,360.00,400.00
5901477102431,G00368,5901477102431,1,280.00,320.00
5901477134425,G00374,5901477134425,1,200.00,200.00
5901477102011,G00375,5901477102011,1,550.00,600.00
5901477102028,G00376,5901477102028,1,550.00,600.00
5901477102035,G00377,5901477102035,1,550.00,600.00
5901477102042,G00378,5901477102042,1,550.00,600.00
5901477113703,G00380,5901477113703,1,220.00,225.00
5901477120084,G00381,5901477120084,1,210.00,230.00
5901477121319,G00385,5901477121319,1,550.00,600.00
5901477121326,G00386,5901477121326,1,730.00,800.00
5901477121333,G00387,5901477121333,1,730.00,800.00
5901477120916,G00391,5901477120916,1,95.00,105.00
5901477102448,G00400,5901477102448,1,37.00,39.00
5901477102455,G00401,5901477102455,1,42.00,44.00
5901477102462,G00402,5901477102462,1,19.00,19.00
5901477102479,G00403,5901477102479,1,35.00,35.00
5901477102486,G00404,5901477102486,1,35.00,37.00
5901477102509,G00406,5901477102509,1,50.00,50.00
5901477102516,G00407,5901477102516,1,10.00,10.00
5901477102523,G00408,5901477102523,1,40.00,40.00
5901477102530,G00409,5901477102530,1,35.00,37.00
5901477102547,G00410,5901477102547,1,33.00,33.00
5901477102554,G00411,5901477102554,1,37.00,39.00
5901477102561,G00412,5901477102561,1,37.00,0.00
,G00412A,,1,37.00,0.00
5901477102578,G00413,5901477102578,1,40.00,41.00
5901477102585,G00414,5901477102585,1,32.00,32.00
5901477102592,G00416,5901477102592,1,38.00,40.00
5901477102608,G00417,5901477102608,1,90.00,90.00
5901477102615,G00418,5901477102615,1,18.00,19.00
5901477102622,G00419,5901477102622,1,10.00,10.00
5901477102639,G00420,5901477102639,1,40.00,40.00
5901477102646,G00421,5901477102646,1,87.00,0.00
5901477102653,G00422,5901477102653,1,79.00,79.00
5901477102844,G00440,5901477102844,1,55.00,55.00
5901477102851,G00441,5901477102851,1,55.00,55.00
5901477102868,G00442,5901477102868,1,90.00,0.00
5901477102875,G00443,5901477102875,1,90.00,0.00
5901477102899,G00450,5901477102899,1,80.00,90.00
5901477102912,G00453,5901477102912,1,220.00,230.00
5901477102936,G00455,5901477102936,1,367.00,380.00
5901477102950,G00457,5901477102950,1,176.00,184.00
5901477126925,G00457A,5901477126925,1,220.00,0.00
5901477102967,G00458,5901477102967,1,176.00,184.00
5901477115349,G00464,5901477115349,1,300.00,310.00
5901477115356,G00465,5901477115356,1,86.00,90.00
5901477115363,G00466,5901477115363,1,49.00,49.00
5901477103049,G00470,5901477103049,1,30.00,30.00
5901477103056,G00471,5901477103056,1,30.00,30.00
5901477103063,G00474,5901477103063,1,8.00,9.00
5901477103070,G00475,5901477103070,1,30.00,30.00
5901477103087,G00477,5901477103087,1,70.00,80.00
5901477103094,G00478,5901477103094,1,70.00,70.00
5901477103100,G00480,5901477103100,1,80.00,80.00
5901477103117,G00481,5901477103117,1,9.00,9.00
5901477103131,G00483,5901477103131,1,23.00,25.00
5901477103148,G00486,5901477103148,1,18.00,20.00
5901477103155,G00488,5901477103155,1,50.00,50.00
5901477103162,G00489,5901477103162,1,5.00,6.00
5901477103179,G00490,5901477103179,1,10.00,11.00
5901477103186,G00491,5901477103186,1,8.00,9.00
5901477103193,G00492,5901477103193,1,5.00,5.00
5901477103209,G00493,5901477103209,1,80.00,80.00
5901477103216,G00494,5901477103216,1,30.00,30.00
5901477103223,G00496,5901477103223,1,12.00,13.00
5901477103230,G00497,5901477103230,1,7.00,7.00
5901477103247,G00498,5901477103247,1,100.00,100.00
5901477103506,G00500,5901477103506,1,316.00,336.00
5901477103513,G00501,5901477103513,1,316.00,336.00
5901477103537,G00502,5901477103537,1,316.00,336.00
5901477103544,G00503,5901477103544,1,316.00,336.00
5901477103520,G00504,5901477103520,1,310.00,0.00
5901477103551,G00510,5901477103551,1,250.00,270.00
5901477103568,G00511,5901477103568,1,280.00,300.00
5901477103582,G00515,5901477103582,1,270.00,290.00
5901477103605,G00521,5901477103605,1,300.00,320.00
5901477103476,G00530,5901477103476,1,190.00,210.00
5901477103483,G00531,5901477103483,1,190.00,210.00
5901477103490,G00532,5901477103490,1,178.00,178.00
5901477103612,G00534,5901477103612,1,150.00,170.00
5901477103629,G00540,5901477103629,1,560.00,590.00
5901477103636,G00541,5901477103636,1,550.00,580.00
5901477103643,G00542,5901477103643,1,560.00,590.00
5901477103667,G00546,5901477103667,1,1040.00,1080.00
5901477103650,G00547,5901477103650,1,550.00,580.00
5901477103674,G00548,5901477103674,1,1040.00,1080.00
5901477103698,G00550,5901477103698,1,1380.00,1470.00
5901477103681,G00551,5901477103681,1,1400.00,1450.00
5901477117749,G00555,5901477117749,1,190.00,195.00
5901477117756,G00556,5901477117756,1,200.00,210.00
5901477117763,G00557,5901477117763,1,360.00,372.00
5901477117770,G00558,5901477117770,1,197.00,207.00
5901477120787,G00559,5901477120787,1,450.00,500.00
5901477103704,G00560,5901477103704,1,20.00,24.00
5901477103711,G00563,5901477103711,1,47.00,51.00
5901477103728,G00564,5901477103728,1,70.00,75.00
5901477103735,G00567,5901477103735,1,299.00,319.00
5901477103742,G00568,5901477103742,1,320.00,340.00
5901477103759,G00569,5901477103759,1,390.00,410.00
5901477103766,G00570,5901477103766,1,70.00,80.00
5901477129629,G00571,5901477129629,1,630.00,660.00
5901477103780,G00572,5901477103780,1,156.00,166.00
5901477103797,G00573,5901477103797,1,181.00,191.00
5901477103803,G00574,5901477103803,1,239.00,255.00
5901477103810,G00575,5901477103810,1,530.00,560.00
5901477103827,G00576,5901477103827,1,490.00,500.00
5901477103834,G00580,5901477103834,1,3220.00,3950.00
5901477103841,G00581,5901477103841,1,2300.00,2500.00
5901477104473,G00590,5901477104473,1,170.00,190.00
5901477104480,G00591,5901477104480,1,500.00,530.00
5901477104503,G00592,5901477104503,1,380.00,400.00
5901477116391,G00593,5901477116391,1,170.00,190.00
5901477104497,G00594,5901477104497,1,190.00,210.00
5901477104510,G00595,5901477104510,1,600.00,630.00
5901477116445,G00597,5901477116445,1,220.00,230.00
5901477116452,G00598,5901477116452,1,217.00,250.00
5901477104527,G00600,5901477104527,1,180.00,193.00
5901477104534,G00601,5901477104534,1,310.00,330.00
5901477104541,G00605,5901477104541,1,190.00,210.00
5901477104558,G00606,5901477104558,1,275.00,325.00
5901477104565,G00607,5901477104565,1,370.00,380.00
5901477104572,G00610,5901477104572,1,270.00,290.00
5901477104589,G00611,5901477104589,1,440.00,480.00
5901477104596,G00612,5901477104596,1,560.00,630.00
5901477104602,G00613,5901477104602,1,1200.00,1300.00
5901477116476,G00618,5901477116476,1,100.00,125.00
5901477104619,G00620,5901477104619,1,120.00,140.00
5901477116407,G00624,5901477116407,1,170.00,190.00
5901477104626,G00625,5901477104626,1,170.00,190.00
5901477116421,G00629,5901477116421,1,130.00,160.00
5901477116438,G00631,5901477116438,1,10.00,10.00
5901477116513,G00638,5901477116513,1,100.00,120.00
5901477116506,G00640,5901477116506,1,170.00,190.00
5901477116520,G00645,5901477116520,1,100.00,108.00
5901477113734,G00650,5901477113734,1,300.00,325.00
5901477113741,G00655,5901477113741,1,10.00,10.00
5901477113758,G00660,5901477113758,1,480.00,500.00
5901477113765,G00661,5901477113765,1,500.00,550.00
5901477113772,G00665,5901477113772,1,500.00,550.00
5901477113789,G00670,5901477113789,1,960.00,1000.00
5901477113796,G00671,5901477113796,1,1160.00,1200.00
5901477113802,G00672,5901477113802,1,950.00,1000.00
5901477113819,G00675,5901477113819,1,270.00,280.00
5901477113826,G00676,5901477113826,1,400.00,420.00
5901477113840,G00679,5901477113840,1,470.00,520.00
5901477113857,G00680,5901477113857,1,310.00,330.00
5901477113871,G00685,5901477113871,1,350.00,370.00
5901477113888,G00686,5901477113888,1,500.00,530.00
5901477126406,G00800,5901477126406,1,230.00,250.00
5901477126413,G00801,5901477126413,1,280.00,300.00
5901477126420,G00802,5901477126420,1,330.00,350.00
5901477126437,G00803,5901477126437,1,167.00,183.00
5901477126444,G00804,5901477126444,1,233.00,250.00
5901477126451,G00805,5901477126451,1,217.00,233.00
5901477126468,G00806,5901477126468,1,300.00,316.00
5901477126475,G00807,5901477126475,1,166.00,183.00
5901477126482,G00808,5901477126482,1,220.00,230.00
5901477126499,G00809,5901477126499,1,150.00,166.00
5901477126505,G00810,5901477126505,1,180.00,200.00
5901477126512,G00811,5901477126512,1,210.00,230.00
5901477117978,G00900,5901477117978,1,6130.00,6380.00
5901477126666,G00901,5901477126666,1,6000.00,6000.00
5901477135668,G00905,5901477135668,1,7050.00,7300.00
5901477118012,G00910,5901477118012,1,6800.00,7050.00
5901477125683,G00911,5901477125683,1,10000.00,10200.00
5901477125805,G00912,5901477125805,1,14000.00,16900.00
5901477121593,G00920,5901477121593,1,1500.00,1600.00
5901477114717,G00925,5901477114717,1,320.00,340.00
5901477113116,G00930,5901477113116,1,220.00,230.00
5901477113710,G00935,5901477113710,1,367.00,400.00
5901477115684,G00940,5901477115684,1,540.00,560.00
5901477115691,G00941,5901477115691,1,400.00,450.00
5901477120992,G00942,5901477120992,1,600.00,620.00
5901477122637,G00943,5901477122637,1,200.00,400.00
