ean,geko_variant_stock_id,price_type,net_value,gross_value,currency
5901477136566,,base_product_standard,11.88,11.88,PLN
5901477136498,1,variant_standard,2.19,2.19,PLN
5901477136498,,base_product_standard,2.19,2.19,PLN
5901477136573,1,variant_standard,2.33,2.33,PLN
5901477136573,,base_product_standard,2.33,2.33,PLN
5901477136580,1,variant_standard,15.2,15.2,PLN
5901477136580,,base_product_standard,15.2,15.2,PLN
5901477136597,1,variant_standard,7.85,7.85,PLN
5901477136597,,base_product_standard,7.85,7.85,PLN
5901477136603,1,variant_standard,7.7,7.7,PLN
5901477136603,,base_product_standard,7.7,7.7,PLN
5901477136610,1,variant_standard,11.72,11.72,PLN
5901477136610,,base_product_standard,11.72,11.72,PLN
5901477136504,1,variant_standard,4.33,4.33,PLN
5901477136504,,base_product_standard,4.33,4.33,PLN
5901477136627,1,variant_standard,3.5,3.5,PLN
5901477136627,,base_product_standard,3.5,3.5,PLN
5901477136979,1,variant_standard,17.44,17.44,PLN
5901477136979,,base_product_standard,17.44,17.44,PLN
5901477136931,1,variant_standard,7.38,7.38,PLN
5901477136931,,base_product_standard,7.38,7.38,PLN
5901477136924,1,variant_standard,1.35,1.35,PLN
5901477136924,,base_product_standard,1.35,1.35,PLN
5901477136962,1,variant_standard,6.54,6.54,PLN
5901477136962,,base_product_standard,6.54,6.54,PLN
5901477141294,1,variant_standard,1.22,1.22,PLN
5901477141294,,base_product_standard,1.22,1.22,PLN
5901477141317,1,variant_standard,3.52,3.52,PLN
5901477141317,,base_product_standard,3.52,3.52,PLN
5901477141331,1,variant_standard,0.26,0.26,PLN
5901477141331,,base_product_standard,0.26,0.26,PLN
5901477141355,1,variant_standard,9.8,9.8,PLN
5901477141355,,base_product_standard,9.8,9.8,PLN
5901477141379,1,variant_standard,0.58,0.58,PLN
5901477141379,,base_product_standard,0.58,0.58,PLN
5901477136757,1,variant_standard,1.09,1.09,PLN
5901477136757,,base_product_standard,1.09,1.09,PLN
5901477136818,1,variant_standard,6.16,6.16,PLN
5901477136818,,base_product_standard,6.16,6.16,PLN
5901477136825,1,variant_standard,12.8,12.8,PLN
5901477136825,,base_product_standard,12.8,12.8,PLN
5901477140655,1,variant_standard,58.51,58.51,PLN
5901477140655,,base_product_standard,58.51,58.51,PLN
5901477136832,1,variant_standard,7.35,7.35,PLN
5901477136832,,base_product_standard,7.35,7.35,PLN
5901477136849,1,variant_standard,2.18,2.18,PLN
5901477136849,,base_product_standard,2.18,2.18,PLN
5901477136856,1,variant_standard,3.66,3.66,PLN
5901477136856,,base_product_standard,3.66,3.66,PLN
5901477136863,1,variant_standard,3.73,3.73,PLN
5901477136863,,base_product_standard,3.73,3.73,PLN
5901477136870,1,variant_standard,2.54,2.54,PLN
5901477136870,,base_product_standard,2.54,2.54,PLN
5901477136764,1,variant_standard,7.06,7.06,PLN
5901477136764,,base_product_standard,7.06,7.06,PLN
5901477136917,1,variant_standard,47.4,47.4,PLN
5901477136917,,base_product_standard,47.4,47.4,PLN
5901477136900,1,variant_standard,1.36,1.36,PLN
5901477136900,,base_product_standard,1.36,1.36,PLN
5901477136894,1,variant_standard,2.91,2.91,PLN
5901477136894,,base_product_standard,2.91,2.91,PLN
5901477136955,1,variant_standard,1.86,1.86,PLN
5901477136955,,base_product_standard,1.86,1.86,PLN
5901477136948,1,variant_standard,7.16,7.16,PLN
5901477136948,,base_product_standard,7.16,7.16,PLN
5901477137051,1,variant_standard,1.22,1.22,PLN
5901477137051,,base_product_standard,1.22,1.22,PLN
5901477137068,1,variant_standard,14.43,14.43,PLN
5901477137068,,base_product_standard,14.43,14.43,PLN
5901477137075,1,variant_standard,2.52,2.52,PLN
5901477137075,,base_product_standard,2.52,2.52,PLN
5901477137082,1,variant_standard,4.88,4.88,PLN
5901477137082,,base_product_standard,4.88,4.88,PLN
5901477137099,1,variant_standard,0.48,0.48,PLN
5901477137099,,base_product_standard,0.48,0.48,PLN
5901477137105,1,variant_standard,10.69,10.69,PLN
5901477137105,,base_product_standard,10.69,10.69,PLN
5901477137112,1,variant_standard,0.14,0.14,PLN
5901477137112,,base_product_standard,0.14,0.14,PLN
5901477137129,1,variant_standard,4.7,4.7,PLN
5901477137129,,base_product_standard,4.7,4.7,PLN
5901477137136,1,variant_standard,0.86,0.86,PLN
5901477137136,,base_product_standard,0.86,0.86,PLN
5901477137143,1,variant_standard,1.73,1.73,PLN
5901477137143,,base_product_standard,1.73,1.73,PLN
5901477137150,1,variant_standard,3.41,3.41,PLN
5901477137150,,base_product_standard,3.41,3.41,PLN
5901477137167,1,variant_standard,21.1,21.1,PLN
5901477137167,,base_product_standard,21.1,21.1,PLN
5901477137174,1,variant_standard,0.49,0.49,PLN
5901477137174,,base_product_standard,0.49,0.49,PLN
5901477137181,1,variant_standard,2.16,2.16,PLN
5901477137181,,base_product_standard,2.16,2.16,PLN
5901477137198,1,variant_standard,1.07,1.07,PLN
5901477137198,,base_product_standard,1.07,1.07,PLN
5901477137204,1,variant_standard,1.64,1.64,PLN
5901477137204,,base_product_standard,1.64,1.64,PLN
5901477137211,1,variant_standard,2.08,2.08,PLN
5901477137211,,base_product_standard,2.08,2.08,PLN
5901477137228,1,variant_standard,3.47,3.47,PLN
5901477137228,,base_product_standard,3.47,3.47,PLN
5901477137235,1,variant_standard,1.98,1.98,PLN
5901477137235,,base_product_standard,1.98,1.98,PLN
5901477137242,1,variant_standard,15.74,15.74,PLN
5901477137242,,base_product_standard,15.74,15.74,PLN
5901477137259,1,variant_standard,3.43,3.43,PLN
5901477137259,,base_product_standard,3.43,3.43,PLN
5901477137266,1,variant_standard,0.8,0.8,PLN
5901477137266,,base_product_standard,0.8,0.8,PLN
5901477137273,1,variant_standard,14.88,14.88,PLN
5901477137273,,base_product_standard,14.88,14.88,PLN
5901477137280,1,variant_standard,2.11,2.11,PLN
5901477137280,,base_product_standard,2.11,2.11,PLN
5901477137297,1,variant_standard,0.99,0.99,PLN
5901477137297,,base_product_standard,0.99,0.99,PLN
5901477137303,1,variant_standard,0.49,0.49,PLN
5901477137303,,base_product_standard,0.49,0.49,PLN
5901477137310,1,variant_standard,2.64,2.64,PLN
5901477137310,,base_product_standard,2.64,2.64,PLN
5901477137327,1,variant_standard,3.92,3.92,PLN
5901477137327,,base_product_standard,3.92,3.92,PLN
5901477137334,1,variant_standard,0.99,0.99,PLN
5901477137334,,base_product_standard,0.99,0.99,PLN
5901477137341,1,variant_standard,5.62,5.62,PLN
5901477137341,,base_product_standard,5.62,5.62,PLN
5901477137358,1,variant_standard,1.29,1.29,PLN
5901477137358,,base_product_standard,1.29,1.29,PLN
5901477137365,1,variant_standard,14.33,14.33,PLN
5901477137365,,base_product_standard,14.33,14.33,PLN
5901477137372,1,variant_standard,0.99,0.99,PLN
5901477137372,,base_product_standard,0.99,0.99,PLN
5901477137389,1,variant_standard,13.33,13.33,PLN
5901477137389,,base_product_standard,13.33,13.33,PLN
5901477137396,1,variant_standard,0.78,0.78,PLN
5901477137396,,base_product_standard,0.78,0.78,PLN
5901477137402,1,variant_standard,1.96,1.96,PLN
5901477137402,,base_product_standard,1.96,1.96,PLN
5901477137419,1,variant_standard,12.57,12.57,PLN
5901477137419,,base_product_standard,12.57,12.57,PLN
5901477137426,1,variant_standard,4.94,4.94,PLN
5901477137426,,base_product_standard,4.94,4.94,PLN
5901477137433,1,variant_standard,1.23,1.23,PLN
5901477137433,,base_product_standard,1.23,1.23,PLN
5901477137440,1,variant_standard,1.33,1.33,PLN
5901477137440,,base_product_standard,1.33,1.33,PLN
5901477137457,1,variant_standard,3.18,3.18,PLN
5901477137457,,base_product_standard,3.18,3.18,PLN
5901477137464,1,variant_standard,1.41,1.41,PLN
5901477137464,,base_product_standard,1.41,1.41,PLN
5901477137471,1,variant_standard,2.39,2.39,PLN
5901477137471,,base_product_standard,2.39,2.39,PLN
5901477137488,1,variant_standard,17.49,17.49,PLN
5901477137488,,base_product_standard,17.49,17.49,PLN
5901477137495,1,variant_standard,4.28,4.28,PLN
5901477137495,,base_product_standard,4.28,4.28,PLN
5901477137501,1,variant_standard,0.78,0.78,PLN
5901477137501,,base_product_standard,0.78,0.78,PLN
5901477137518,1,variant_standard,18.21,18.21,PLN
5901477137518,,base_product_standard,18.21,18.21,PLN
5901477137525,1,variant_standard,2.13,2.13,PLN
5901477137525,,base_product_standard,2.13,2.13,PLN
5901477137532,1,variant_standard,0.94,0.94,PLN
5901477137532,,base_product_standard,0.94,0.94,PLN
5901477137549,1,variant_standard,0.78,0.78,PLN
5901477137549,,base_product_standard,0.78,0.78,PLN
5901477137556,1,variant_standard,4.84,4.84,PLN
5901477137556,,base_product_standard,4.84,4.84,PLN
5901477137563,1,variant_standard,3.12,3.12,PLN
5901477137563,,base_product_standard,3.12,3.12,PLN
5901477137570,1,variant_standard,1.04,1.04,PLN
5901477137570,,base_product_standard,1.04,1.04,PLN
5901477137587,1,variant_standard,6.56,6.56,PLN
5901477137587,,base_product_standard,6.56,6.56,PLN
5901477137594,1,variant_standard,1.04,1.04,PLN
5901477137594,,base_product_standard,1.04,1.04,PLN
5901477137600,1,variant_standard,1.82,1.82,PLN
5901477137600,,base_product_standard,1.82,1.82,PLN
5901477137617,1,variant_standard,14.24,14.24,PLN
5901477137617,,base_product_standard,14.24,14.24,PLN
5901477137624,1,variant_standard,1.04,1.04,PLN
5901477137624,,base_product_standard,1.04,1.04,PLN
5901477137631,1,variant_standard,0.78,0.78,PLN
5901477137631,,base_product_standard,0.78,0.78,PLN
5901477137648,1,variant_standard,9.51,9.51,PLN
5901477137648,,base_product_standard,9.51,9.51,PLN
5901477137655,1,variant_standard,2.73,2.73,PLN
5901477137655,,base_product_standard,2.73,2.73,PLN
5901477137662,1,variant_standard,1.28,1.28,PLN
5901477137662,,base_product_standard,1.28,1.28,PLN
5901477137679,1,variant_standard,13.81,13.81,PLN
5901477137679,,base_product_standard,13.81,13.81,PLN
5901477137686,1,variant_standard,7.74,7.74,PLN
5901477137686,,base_product_standard,7.74,7.74,PLN
5901477137693,1,variant_standard,2.07,2.07,PLN
5901477137693,,base_product_standard,2.07,2.07,PLN
5901477137709,1,variant_standard,1.18,1.18,PLN
5901477137709,,base_product_standard,1.18,1.18,PLN
5901477137716,1,variant_standard,4.76,4.76,PLN
5901477137716,,base_product_standard,4.76,4.76,PLN
5901477137723,1,variant_standard,1.85,1.85,PLN
5901477137723,,base_product_standard,1.85,1.85,PLN
5901477137747,1,variant_standard,20.52,20.52,PLN
5901477137747,,base_product_standard,20.52,20.52,PLN
5901477137754,1,variant_standard,2.85,2.85,PLN
5901477137754,,base_product_standard,2.85,2.85,PLN
5901477137761,1,variant_standard,7.82,7.82,PLN
5901477137761,,base_product_standard,7.82,7.82,PLN
5901477137778,1,variant_standard,13.36,13.36,PLN
5901477137778,,base_product_standard,13.36,13.36,PLN
5901477137785,1,variant_standard,3.38,3.38,PLN
5901477137785,,base_product_standard,3.38,3.38,PLN
5901477137792,1,variant_standard,12,12,PLN
5901477137792,,base_product_standard,12,12,PLN
5901477137808,1,variant_standard,8.15,8.15,PLN
5901477137808,,base_product_standard,8.15,8.15,PLN
5901477137815,1,variant_standard,2,2,PLN
5901477137815,,base_product_standard,2,2,PLN
5901477137822,1,variant_standard,5.15,5.15,PLN
5901477137822,,base_product_standard,5.15,5.15,PLN
5901477137839,1,variant_standard,3.41,3.41,PLN
5901477137839,,base_product_standard,3.41,3.41,PLN
5901477137846,1,variant_standard,81.21,81.21,PLN
5901477137846,,base_product_standard,81.21,81.21,PLN
5901477137853,1,variant_standard,2.34,2.34,PLN
5901477137853,,base_product_standard,2.34,2.34,PLN
5901477137860,1,variant_standard,2.08,2.08,PLN
5901477137860,,base_product_standard,2.08,2.08,PLN
5901477137877,1,variant_standard,2.08,2.08,PLN
5901477137877,,base_product_standard,2.08,2.08,PLN
5901477137884,1,variant_standard,7.78,7.78,PLN
5901477137884,,base_product_standard,7.78,7.78,PLN
5901477137891,1,variant_standard,14.07,14.07,PLN
5901477137891,,base_product_standard,14.07,14.07,PLN
5901477137907,1,variant_standard,4.58,4.58,PLN
5901477137907,,base_product_standard,4.58,4.58,PLN
5901477137914,1,variant_standard,2.08,2.08,PLN
5901477137914,,base_product_standard,2.08,2.08,PLN
5901477137921,1,variant_standard,8.15,8.15,PLN
5901477137921,,base_product_standard,8.15,8.15,PLN
5901477137938,1,variant_standard,12.55,12.55,PLN
5901477137938,,base_product_standard,12.55,12.55,PLN
5901477137945,1,variant_standard,2.08,2.08,PLN
5901477137945,,base_product_standard,2.08,2.08,PLN
5901477137952,1,variant_standard,5.15,5.15,PLN
5901477137952,,base_product_standard,5.15,5.15,PLN
5901477137969,1,variant_standard,89.76,89.76,PLN
5901477137969,,base_product_standard,89.76,89.76,PLN
5901477137976,1,variant_standard,5.06,5.06,PLN
5901477137976,,base_product_standard,5.06,5.06,PLN
5901477137983,1,variant_standard,2.34,2.34,PLN
5901477137983,,base_product_standard,2.34,2.34,PLN
5901477137990,1,variant_standard,18.6,18.6,PLN
5901477137990,,base_product_standard,18.6,18.6,PLN
5901477138003,1,variant_standard,10.14,10.14,PLN
5901477138003,,base_product_standard,10.14,10.14,PLN
5901477138010,1,variant_standard,13.75,13.75,PLN
5901477138010,,base_product_standard,13.75,13.75,PLN
5901477138027,1,variant_standard,3.38,3.38,PLN
5901477138027,,base_product_standard,3.38,3.38,PLN
5901477138034,1,variant_standard,20.41,20.41,PLN
5901477138034,,base_product_standard,20.41,20.41,PLN
5901477138041,1,variant_standard,2.08,2.08,PLN
5901477138041,,base_product_standard,2.08,2.08,PLN
5901477138058,1,variant_standard,6.75,6.75,PLN
5901477138058,,base_product_standard,6.75,6.75,PLN
5901477138065,1,variant_standard,108.99,108.99,PLN
5901477138065,,base_product_standard,108.99,108.99,PLN
5901477138072,1,variant_standard,13.76,13.76,PLN
5901477138072,,base_product_standard,13.76,13.76,PLN
5901477138089,1,variant_standard,2.34,2.34,PLN
5901477138089,,base_product_standard,2.34,2.34,PLN
5901477138096,1,variant_standard,2.34,2.34,PLN
5901477138096,,base_product_standard,2.34,2.34,PLN
5901477138102,1,variant_standard,6.64,6.64,PLN
5901477138102,,base_product_standard,6.64,6.64,PLN
5901477138119,1,variant_standard,3.38,3.38,PLN
5901477138119,,base_product_standard,3.38,3.38,PLN
5901477138126,1,variant_standard,2.08,2.08,PLN
5901477138126,,base_product_standard,2.08,2.08,PLN
5901477138133,1,variant_standard,17.38,17.38,PLN
5901477138133,,base_product_standard,17.38,17.38,PLN
5901477138140,1,variant_standard,13.98,13.98,PLN
5901477138140,,base_product_standard,13.98,13.98,PLN
5901477138157,1,variant_standard,3.9,3.9,PLN
5901477138157,,base_product_standard,3.9,3.9,PLN
5901477138164,1,variant_standard,4.29,4.29,PLN
5901477138164,,base_product_standard,4.29,4.29,PLN
5901477138171,1,variant_standard,12.49,12.49,PLN
5901477138171,,base_product_standard,12.49,12.49,PLN
5901477138188,1,variant_standard,89.76,89.76,PLN
5901477138188,,base_product_standard,89.76,89.76,PLN
5901477138195,1,variant_standard,5.63,5.63,PLN
5901477138195,,base_product_standard,5.63,5.63,PLN
5901477135941,1,variant_standard,1.92,1.92,PLN
5901477135941,,base_product_standard,1.92,1.92,PLN
5901477135958,1,variant_standard,2.3,2.3,PLN
5901477135958,,base_product_standard,2.3,2.3,PLN
5901477135965,1,variant_standard,2.66,2.66,PLN
5901477135965,,base_product_standard,2.66,2.66,PLN
5901477135972,1,variant_standard,2.82,2.82,PLN
5901477135972,,base_product_standard,2.82,2.82,PLN
5901477135989,1,variant_standard,3.93,3.93,PLN
5901477135989,,base_product_standard,3.93,3.93,PLN
5901477135996,1,variant_standard,4.72,4.72,PLN
5901477135996,,base_product_standard,4.72,4.72,PLN
5901477136009,1,variant_standard,5.31,5.31,PLN
5901477136009,,base_product_standard,5.31,5.31,PLN
5901477138232,1,variant_standard,7.62,7.62,PLN
5901477138232,,base_product_standard,7.62,7.62,PLN
5901477138249,1,variant_standard,24.69,24.69,PLN
5901477138249,,base_product_standard,24.69,24.69,PLN
5901477138256,1,variant_standard,8.67,8.67,PLN
5901477138256,,base_product_standard,8.67,8.67,PLN
5901477138263,1,variant_standard,8.84,8.84,PLN
5901477138263,,base_product_standard,8.84,8.84,PLN
5901477166723,1,variant_standard,6.19,6.19,PLN
5901477166723,,base_product_standard,6.19,6.19,PLN
5901477138287,1,variant_standard,3.72,3.72,PLN
5901477138287,,base_product_standard,3.72,3.72,PLN
5901477142192,1,variant_standard,6.68,6.68,PLN
5901477142192,,base_product_standard,6.68,6.68,PLN
5901477142208,1,variant_standard,15.04,15.04,PLN
5901477142208,,base_product_standard,15.04,15.04,PLN
5901477134562,1,variant_standard,11.09,11.09,PLN
5901477134562,,base_product_standard,11.09,11.09,PLN
5901477134586,1,variant_standard,7.92,7.92,PLN
5901477134586,,base_product_standard,7.92,7.92,PLN
5901477134593,1,variant_standard,2.84,2.84,PLN
5901477134593,,base_product_standard,2.84,2.84,PLN
5901477138782,1,variant_standard,3.39,3.39,PLN
5901477138782,,base_product_standard,3.39,3.39,PLN
5901477138799,1,variant_standard,0.67,0.67,PLN
5901477138799,,base_product_standard,0.67,0.67,PLN
5901477138805,1,variant_standard,5.46,5.46,PLN
5901477138805,,base_product_standard,5.46,5.46,PLN
5901477138812,1,variant_standard,5.6,5.6,PLN
5901477138812,,base_product_standard,5.6,5.6,PLN
5901477138829,1,variant_standard,6.1,6.1,PLN
5901477138829,,base_product_standard,6.1,6.1,PLN
5901477138836,1,variant_standard,3.25,3.25,PLN
5901477138836,,base_product_standard,3.25,3.25,PLN
5901477138843,1,variant_standard,3.72,3.72,PLN
5901477138843,,base_product_standard,3.72,3.72,PLN
5901477138850,1,variant_standard,1.1,1.1,PLN
5901477138850,,base_product_standard,1.1,1.1,PLN
5901477138867,1,variant_standard,1.1,1.1,PLN
5901477138867,,base_product_standard,1.1,1.1,PLN
5901477138874,1,variant_standard,0.83,0.83,PLN
5901477138874,,base_product_standard,0.83,0.83,PLN
5901477138881,1,variant_standard,12.14,12.14,PLN
5901477138881,,base_product_standard,12.14,12.14,PLN
5901477138898,1,variant_standard,0.64,0.64,PLN
5901477138898,,base_product_standard,0.64,0.64,PLN
5901477138904,1,variant_standard,17.07,17.07,PLN
5901477138904,,base_product_standard,17.07,17.07,PLN
5901477138911,1,variant_standard,0.72,0.72,PLN
5901477138911,,base_product_standard,0.72,0.72,PLN
5901477138928,1,variant_standard,1.46,1.46,PLN
