handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand,geko_category_id,geko_category_name,geko_category_path,mapping_timestamp
product_41d541bd-8ede-e13a-6e1e-90a05bb84df5,Product,ÓCULOS de Proteção Pretos,"<p>Cx interior de 12unid.</p><p>Cx exterior de 120unid.</p><p>Vem embalado em blister com pega em cartão individualmente.</p><p></p><p>Óculos de segurança ajustáveis ​​anti-cortador - preto</p><p>Óculos de segurança anti-estilhaços de alta qualidade . Vidro durável feito de policarbonato. Óculos projetados para proteger os olhos contra respingos de sólidos gerados durante o processamento, madeira, metais, materiais cerâmicos, plásticos, etc.</p><p></p><p>Características do produto:</p><p>lente de óculos preta feita de policarbonato</p><p>classe óptica: 1</p><p>moldura feita de plástico</p><p>comprimento ajustável do templo</p><p>furos nas extremidades das hastes (possibilidade de prender um barbante e pendurar os óculos no pescoço)</p><p>classe de proteção: II</p><p>tem tampas laterais</p><p>atender aos seguintes padrões: ANSI Z87.1 / EN166-F CE</p><p>fornecem proteção contra pequenos respingos de corpos sólidos com energia de impacto de até 45 m/s</p>",88efbe_c6a6d23acf2a42509d16322fc9e20835~mv2.jpeg,Proteção e Segurança,,,1.1,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FERMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.640702
product_4ed7482c-e0de-4b58-4773-77b035405170,Product,Escova de Arame Galvanizado para Roçadora,<p>Medida : 200x 25.4mm</p>,88efbe_8cc6e5620cc94c78be34e768d9286dc1~mv2.jpeg,Discos;Jardim,,,5.75,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.640744
product_c909e30b-3bf2-660a-f2ed-cdbf65ed6246,Product,Escova de Nylon para Roçadora 200x25.4mm para Limpeza Superficies,"<p>Quer se livrar do musgo e das ervas daninhas das pedras do pavimento do seu jardim? Você está procurando a ferramenta perfeita que irá limpar a superfície com eficácia e, ao mesmo tempo, fornecer proteção contra danos?</p><p></p><p>Esta escova de náilon especialmente projetada foi criada para atender às suas expectativas na limpeza de pedras de pavimentação. Fabricadas em náilon de alta qualidade, suas fibras são perfeitas para remover musgo e ervas daninhas.</p><p></p><p>Mais importante ainda, a escova de náilon não causa danos à superfície limpa, como arranhões ou outras marcas mecânicas. Graças ao baixo peso da escova de náilon, você não precisa se preocupar com carga excessiva no seu aparador de gasolina.</p><p></p><p>Informação importante:</p><p>Uma escova de náilon desgasta mais rápido que uma escova de aço, mas não danifica a superfície limpa. Não exerça muita pressão na superfície a ser limpa, isso não aumenta a eficiência do trabalho e apenas acelera o desgaste da escova.</p><p></p><p>Especificações técnicas:</p><p>Material: náilon</p><p></p><p>Uso pretendido: para limpeza de cubos</p><p></p><p>Diâmetro externo da escova: 200 mm</p><p></p><p>Diâmetro do furo de montagem: 25,4 mm</p><p></p><p>Rotações máximas: 10.000 rpm</p>",88efbe_00f025caf9184d8ba7d015618f64d207~mv2.jpeg,Jardim;Discos,,,9.35,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,AG81069S- nylon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.640774
product_749c835b-5ba1-6000-1d18-3860eda44e86,Product,"Disco corte Madeira, Plst, Gesso Cartonado 125x22.2mm","<p>O disco funciona perfeitamente com uma rebarbadora angular de 125 mm, o que garante uma montagem segura e sem problemas.</p><p></p><p>Perfeito para cortar materiais como: madeira, materiais à base de madeira, plásticos, placas de gesso</p><p></p><p>O revestimento em carboneto de tungstênio garante excelente durabilidade e resistência, possibilitando o corte de diversos materiais.</p><p></p><p>O disco foi otimizado para reduzir o atrito e aumentar sua vida útil, o que se traduz em uma operação mais longa sem perda de qualidade de corte.</p><p></p><p>Especificações técnicas:</p><p></p><p>Diâmetro do disco: 125 mm</p><p></p><p>Diâmetro do furo de fixação: 22,2 mm</p><p></p><p>Grão: carboneto de tungstênio</p><p></p><p>Uso pretendido: madeira, plásticos, placas de gesso</p><p></p><p></p>",88efbe_7de34eb0b1d84d48820f5e0f0d4a0ce5~mv2.jpeg,Discos;Construção,,,4.49,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,380138/2 - 125mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110007,Cutting Discs,Abrasive Materials\Cutting Discs,2025-06-27T13:51:14.640827
product_659fc9ab-36ba-604e-2364-6ea7cfa85373,Product,Pistola para Espuma PU ,<p>Embalado em Cx colorida</p><p></p>,88efbe_0423ea55765b403baa34ced9e39a57a8~mv2.jpeg,Construção;Ferramentas Manuais,,,5.5,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.640856
product_00c21dd8-0e04-1d4d-2277-9139b2db9247,Product,Broca cónica escalonada HSS - TITANIO,,88efbe_be88b443fae34d46b2d550a9cf28993d~mv2.jpeg,Construção,,,3,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,4-39 mm [AG38501];4-20 mm [ AG38505];4-12 mm [ AG38504],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.640876
product_00c21dd8-0e04-1d4d-2277-9139b2db9247,Variant,,,,,,,,,TRUE,,,InStock,,,,,4-12 mm [ AG38504],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_00c21dd8-0e04-1d4d-2277-9139b2db9247,Variant,,,,,,,,9,TRUE,,,InStock,,,,,4-39 mm [AG38501],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_00c21dd8-0e04-1d4d-2277-9139b2db9247,Variant,,,,,,,,2.5,TRUE,,,InStock,,,,,4-20 mm [ AG38505],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_838885e1-3151-27e8-4b82-3ea9b400b744,Product,Pulverizador 2L PRO,,88efbe_0908e035d16148e2b68ee63fd2837663~mv2.jpg,Jardim,,,3.49,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.640978
product_0ab36068-4c66-7206-9be0-59d5f06fa773,Product,Pulverizador manual 5 L - PRO,,88efbe_2a25062400c542c59d9f19ef3c2e651a~mv2.jpg,Jardim,,,9.99,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.640999
product_abdec6f2-4dfa-39ff-7714-91b6458670dd,Product,Cinto Pedreiro com 11 Bolsas para Ferramentas ,<p>Embalagem individual </p><p>Caixa interior 6 unid.</p>,88efbe_d8835b500ccf43cbac2f4c6a7997ad02~mv2.jpeg,Construção,,,3.99,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.641017
product_14fa0b19-2228-ae03-0bb8-3277466174b7,Product,"Turques de carpinteiro 8"" / 200mm ",<p>Em aço forjado</p><p>Cabo isolado</p><p>Caixa interior de 6 unid.</p>,88efbe_a86b885a023841a9810c5a9597b56a12~mv2.jpeg,Alicates;Construção;Ferramentas Manuais,,,3.5,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.641037
product_be72691e-babc-3a59-ae27-fe276bed8057,Product,Espatula borracha 200mm,<p>Em borracha 200mm cabo em madeira </p>,88efbe_2cf6243974ab4b259cbf679c7b6fc01d~mv2.jpeg,Construção,,,1.09,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110006,Trowels and Spatulas,Construction and Renovation\Hand Tools\Trowels and Spatulas,2025-06-27T13:51:14.641055
product_023d3267-7f4e-4c6e-583a-b43d31c27ff4,Product,Misturador 120x600 Arga Massa c/ paraf. M14,<p>Com Parafuso M14</p><p>Ideal para máquinas </p><p>Cx interior 6unid</p>,88efbe_72659f81eb0a4d34a6d870c18d46b57e~mv2.jpeg,Construção,,,6.99,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.641073
product_79ac0d43-48c8-79e6-823c-e4093de24ede,Product,Escova Latonada 4 filas com raspador ,<p>2 em 1 Escova e raspador </p><p>Cx interior 12 unidades </p>,88efbe_eb044fea69004f6f9f7f76513717b6fc~mv2.jpeg,Geral,,,1.15,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.641092
product_c420177c-e63a-4fad-2b3d-d33b994e1ae1,Product,Escopro com protecção 7cms [300×16mm],<p>Com a espessura de 16mm</p><p>Comprimento de 300mm</p><p>Largura da ponta 7cms </p><p>Cx interior 6unid</p>,88efbe_216df500613842608291796c2a96223e~mv2.jpeg,Construção;Ferramentas Manuais,,,3.5,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.641115
product_97d388c2-1a16-e67b-8c97-d43dc0cacef9,Product,Faca de alcatifa Profissional  5 Laminas Autoload,<p>Para profissionais </p><p>Automático Autoload</p><p>Em blister </p><p>Cx interior 6unid</p>,88efbe_80a7307480694ec9bbe2a3624bfde3fa~mv2.jpeg,Geral,,,4.77,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110011,Cutting Tools,Tools for The Workshop and Garage\Cutting Tools,2025-06-27T13:51:14.641135
product_230bd3f6-4afe-6296-a966-21e5ac79bd1d,Product,Suporte para  Mangueira em Plástico Verde,<p>Em Plástico Verde</p><p>Venda à unidade </p>,88efbe_89139789a5aa4b308a169d22483990a6~mv2.jpeg,Jardim,,,1.99,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.641154
product_0b6fbf0e-0fc2-f717-75a8-6485947f3951,Product,Marcador Preto Tinta Permanente BLST 5pcs,<p>Cor preta tinta Permanente </p><p>Caixa expositora 50 unid</p>,88efbe_1e58dcf54bdf47f4b59aa8948cde90b6~mv2.jpeg,Geral,,,1.49,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.641190
product_6d3b4d80-b903-e976-d2d0-e033ddbc8e46,Product,Lamina para Xizato 9mm,<p>Em aço [ conjunto de 10pcs em caixa plástica]</p><p>Quantidade minima compra = 20 blisters</p>,88efbe_8ccf9827d97a4caa8149eb7f5d9541cc~mv2.jpeg,Geral,,,0.29,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110011,Cutting Tools,Tools for The Workshop and Garage\Cutting Tools,2025-06-27T13:51:14.641278
product_eef41b2e-f3dc-2d7a-ff2e-0cc50bf07bf6,Product,Correia de aperto com Tensor [vários Tamanhos],<p>Com Certificação CE</p>,88efbe_726e04fe0cf4494ab1755c944e73a55e~mv2.jpeg,Oficina Mecânica,,,2.62,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,5Ton 16MT x 50MM;5Ton 8MT x 50MM;2Ton 6MT x 35MM;2Ton 4MT x 35MM;1Ton 4MT x 25MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.641304
product_eef41b2e-f3dc-2d7a-ff2e-0cc50bf07bf6,Variant,,,,,,,,,TRUE,,,InStock,,,,,1Ton 4MT x 25MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eef41b2e-f3dc-2d7a-ff2e-0cc50bf07bf6,Variant,,,,,,,,14.23,TRUE,,,InStock,,,,,5Ton 16MT x 50MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eef41b2e-f3dc-2d7a-ff2e-0cc50bf07bf6,Variant,,,,,,,,3.37,TRUE,,,InStock,,,,,2Ton 6MT x 35MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eef41b2e-f3dc-2d7a-ff2e-0cc50bf07bf6,Variant,,,,,,,,2.7,TRUE,,,InStock,,,,,2Ton 4MT x 35MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eef41b2e-f3dc-2d7a-ff2e-0cc50bf07bf6,Variant,,,,,,,,9.23,TRUE,,,InStock,,,,,5Ton 8MT x 50MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5832acfc-86e1-7f38-0ea8-1a520e865709,Product,X- acto com Lâmina 9mm,<p>Corpo em plástico e lâmina em aço </p>,88efbe_0ab32cafbef64f2b9d005b26642a8e3f~mv2.jpg,Geral,,,0.39,,FALSE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.641401
product_2a96b694-bc4a-844e-7d2c-9e02d27831ce,Product,Máscara de soldador com pega ECO,<p>A máscara  fornece proteção contra raios UV e cobre todo o rosto para proteger contra faíscas e respingos.</p><p></p><p>características do produto</p><p>Escudo de soldagem de polipropileno de alta densidade</p><p>Alça ergonômica interna</p><p>Tamanho da lente 108 x 50 mm com estado de tonalidade DIN 11</p><p>Durável e leve</p>,88efbe_a6aaeec2a3414421b30c0819de3aecbe~mv2.jpeg,Proteção e Segurança,,,2.5,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.641425
product_0cecaaf6-3fce-afd4-84fc-affe77cedb3b,Product,Xizato  Lâmina Preta 18MM em Blister,<p>Lamina Preta 18MM ( anti-corrosiva)</p><p>Embalado em Blister</p><p>Cx int: 12pcs</p><p>Cx Ext: 144pcs</p>,88efbe_ab67e3f6b551484db0f1236ac210699c~mv2.jpg,Geral,,,1.1,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110011,Cutting Tools,Tools for The Workshop and Garage\Cutting Tools,2025-06-27T13:51:14.641524
product_2030b41c-8cf7-1aa5-7461-e958b6e53502,Product,Pás Dobrável CAMPING - 4 em 1 com Bolsa,,88efbe_d135b03a6e8b4c8dbfe591fb295cc6dd~mv2.jpg;88efbe_7d0bafa0bc6541449bd9959cf6da11e2~mv2.jpg;88efbe_6247166655d74d17bc134dfaf7e99da3~mv2.jpg;88efbe_16e63e10473b4c648882dbec8a51b185~mv2.jpg;88efbe_f187bf80cb86448cbf8769f6a1ab883c~mv2.jpg;88efbe_e98ccc5a84424a6cb253be7bc583bc2d~mv2.jpg,Construção;Jardim;Geral,,Destak,2.99,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.641563
product_cb43c7c8-59fa-1e57-8904-183312a6ca53,Product,Fato chuva em PU - profissional,<p>Mais profissional </p><p>Mais grosso e pesado </p><p>Fabrico em PU</p><p>Caixas exterior: 10pcs/tamanho</p><p>Saco interior: 5pcs/ tamanho</p>,88efbe_b91b1852c0bd43e496e74d94432a0d73~mv2.jpg;88efbe_aad0a8202abf4ded8390eb28e8486b15~mv2.jpg,Proteção e Segurança,,,16.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,Verde 2XL- A990220;Verde XL- A990219;Verde L- A990218;Verde M- A990225;Azul 3XL- A990226;Azul 2XL- A990224;Azul XL- A990223;Azul L- A990222;Azul M- A990221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110003,Protective Clothing,Health and Safety Articles\Protective Clothing,2025-06-27T13:51:14.641604
product_82dba912-6833-bda8-b811-b59322dd0d9f,Product,Sapatilha ténis Ancla S1P NO METAL,<p>Sapatilha ténis com biqueira em Composite e palminha em kevlar </p><p></p><p>Disponível do 35 ao 47</p><p>Caixa exterior = 10prs/tamanho </p><p>Caixa interior = 1pr/tamanho </p>,88efbe_7f6a60d00006477482c70faf9d134a05~mv2.png,Proteção e Segurança,,,20.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,47 - A970547;46 - A970546;45 - A970545;44 - A970544;43 - A970543;42 - A970542;41 - A970541;40 - A970540;39 - A970539;38 - A970538;37 - A970537;36 - A970536;35 - A970535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.641674
product_2ba5d8c0-3dbb-5b26-deff-8424baac28ec,Product,Luva em Espuma Nitrilo Preto - Respirável PROF.,"<p>Luva em Nylon sem costuras de cor cinza, recoberta na palma e pontas de dedos em espuma de nitrilo Preto, punho elástico.</p><p>Luva Superior ao modelo de nitrilo cinza ou rogosa preta em latex por ser Respirável </p><p>Melhor qualidade e durabilidade.</p><p>Cx exterior = 120 prs/ tamanho </p><p>Saco interior = 12 prs/ tamanho </p><p>Disponível em tamanho 6, 7, 8, 9, 10""</p><p></p>",88efbe_5e5c98f3761748c0a0120c9d843d8a6a~mv2.png,Luvas de Protecção;Proteção e Segurança,,,1.1,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,"10""- A880214;9"" - A880213;8"" - A880212;7"" - A880211;6"" - A880210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110002,Work Gloves,Health and Safety Articles\Work Gloves,2025-06-27T13:51:14.641717
product_45e9ec9f-55d8-e2a1-c57d-5b8de4b5508d,Product,Luva nylon e Latex - Estanque TOP,"<p>Luva em Nylon azul sem costuras, duplo revestimento em Latex, primeiro banho em recobrimento total e estanque, segundo banho na Palma da mão e ponta dos dedos com acabamento areado.</p><p>Caixa exterior = 120prs/tamanho </p><p>Saco interior = 12prs/tamanho </p><p>Disponível em tamanho 6, 7, 8, 9 e 10""</p>",88efbe_6e67185ba6634eb8938c2b6c4d8bd26c~mv2.png,Luvas de Protecção;Proteção e Segurança,,,1.49,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,"10"" - A880205;9"" - A880204;8"" - A880203;7"" - A880202;6"" - A880201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110002,Work Gloves,Health and Safety Articles\Work Gloves,2025-06-27T13:51:14.641768
product_1f607845-218e-aeb1-28ae-0713ac84498f,Product,Óculo de proteção [ para sobreposição de óculos],<p>Lentes claras Anti  Embaciamento</p><p>Cx Exterior = 300unid</p><p>Cx interior = 20 unid</p>,88efbe_6459f9355efa47aea0b38e124e087560~mv2.png,Proteção e Segurança,,,1.95,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.641801
product_c3757625-77e4-bb02-95a7-a2e93d34f00e,Product,Óculo de Proteção Prof. Pretos,<p>Óculo de protecção de Alta qualidade para Profissionais que requerem a máxima segurança e claridade </p><p>Cx  exterior = 300 unid</p><p>Cx interior  = 20 unid</p>,88efbe_1d3a062abbaa438faa28507d7d27aac6~mv2.png,Proteção e Segurança,,,1.99,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.641823
product_2d84da8b-9d43-79c0-cbd0-8fb417b370ef,Product,Óculo de proteção Prof. Transparente ,<p>Óculo de protecção de Alta qualidade para Profissionais que requerem a máxima segurança e claridade </p><p>Cx  exterior = 300 unid</p><p>Cx interior  = 20 unid</p><p></p>,88efbe_924811fabc2f455bb2fe4f42d6f264c0~mv2.png,Proteção e Segurança,,,1.99,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.641887
product_5fdd9bf3-0c19-5f63-49c0-a6873524f56b,Product,Sapato Camurça S1P NO METAL,<p>Sapato em pele de Camurça Cinza perfurado</p><p>Palmilha em Kevlar e biqueira em Composite</p><p>Disponível do 36 ao 46</p><p>Cx exterior = 10prs/ tamanho </p><p>Cx interior  = 1 pr / tamanho</p>,88efbe_c5fa2394e4eb47ac88b0c0fc9bebc7fb~mv2.png,Proteção e Segurança,,,17.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,46 - A970166;36- A970156;37 - A970157;45 - A970165;44 - A970164;43 - A970163;42 - A970162;41 - A970161;40 - A970160;39 - A970159;38 - A970158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.641916
